,Date,Open,High,Low,Close,Volume,Close Time,Quote AV,Trades,TB Base AV,TB Quote AV,ignore
349,1684540800000,26880.26000000,27150.00000000,26825.11000000,27102.43000000,14434.54718000,1684627199999,389225653.74516690,481382,6769.94368000,182562924.63416340,0
350,1684627200000,27102.42000000,27277.55000000,26666.03000000,26747.78000000,21347.87279000,1684713599999,575213570.27944220,568937,9855.43959000,265526847.33206750,0
351,1684713600000,26747.78000000,27099.89000000,26538.21000000,26849.27000000,26458.83828000,1684799999999,709594996.72427440,717111,12639.67925000,338982776.45968190,0
352,1684800000000,26849.28000000,27495.83000000,26798.11000000,27219.61000000,38700.83858000,1684886399999,1054565781.60237520,816399,18966.20117000,516737777.26524950,0
353,1684886400000,27219.61000000,27219.61000000,26080.50000000,26329.01000000,54393.06570000,1684972799999,1442636235.45435520,1012767,26698.91191000,707870181.81634380,0
354,1684972800000,26329.00000000,26631.98000000,25871.89000000,26473.79000000,37435.44895000,1685059199999,984117789.70176120,753125,17773.08882000,467287939.93959180,0
355,1685059200000,26473.80000000,26932.16000000,26327.24000000,26705.92000000,35061.18713000,1685145599999,932817724.59401000,655755,16507.37461000,439209106.74467190,0
356,1685145600000,26705.93000000,26895.00000000,26551.00000000,26854.27000000,15095.68670000,1685231999999,403337263.03449080,415694,7152.30076000,191116596.77267230,0
357,1685232000000,26854.28000000,28261.32000000,26764.36000000,28065.00000000,43916.00855000,1685318399999,1205762341.97049520,843861,23346.55866000,640869473.60044430,0
358,1685318400000,28065.01000000,28447.14000000,27524.60000000,27736.40000000,42385.41945000,1685404799999,1182678581.63466910,805579,20199.85331000,563722083.65919410,0
359,1685404800000,27736.39000000,28038.59000000,27554.00000000,27694.40000000,32686.75371000,1685491199999,908653906.00727420,745633,15196.52438000,422438614.85257250,0
360,1685491200000,27694.39000000,27835.51000000,26839.01000000,27210.35000000,46588.80573000,1685577599999,1265952178.77986840,908537,21962.66824000,596493723.43926400,0
361,1685577600000,27210.36000000,27350.00000000,26605.05000000,26817.93000000,39217.80880000,1685663999999,1055132509.86583420,814389,18620.69161000,500960557.92278290,0
362,1685664000000,26817.93000000,27300.00000000,26505.00000000,27242.59000000,36380.90269000,1685750399999,983857061.64084190,811087,18134.67738000,490485191.78806760,0
363,1685750400000,27242.59000000,27333.29000000,26914.93000000,27069.22000000,16595.34117000,1685836799999,450588672.47040810,466520,7745.78680000,210327639.56108250,0
364,1685836800000,27069.22000000,27298.00000000,26951.00000000,27239.84000000,13215.20619000,1685923199999,358979514.57927630,379661,6505.95911000,176735686.63225660,0
